Max_Next_4,Min_Next_4
2742.408,2736.898
2741.855,2736.248
2744.388,2736.248
2746.568,2736.248
2746.695,2736.248
2747.608,2741.215
2749.875,2743.125
2749.875,2741.295
2749.875,2736.565
2749.875,2733.345
2747.008,2732.908
2746.424,2732.908
2744.425,2732.908
2744.425,2732.908
2744.425,2736.235
2744.425,2736.235
2741.995,2736.235
2743.585,2736.235
2743.585,2737.765
2743.585,2738.155
2743.785,2740.695
2743.785,2739.585
2743.785,2739.295
2743.785,2739.295
2741.925,2739.295
2742.145,2739.295
2742.145,2739.375
2742.145,2739.375
2742.145,2739.495
2742.125,2739.495
2742.125,2739.495
2743.375,2739.495
2743.655,2740.165
2744.705,2740.165
2744.725,2740.165
2744.725,2742.425
2744.725,2741.848
2744.725,2741.848
2744.805,2741.848
2746.215,2741.848
2746.215,2741.705
2746.215,2735.185
2746.215,2735.185
2745.498,2735.185
2743.465,2732.615
2742.615,2732.615
2748.205,2732.615
2749.605,2732.615
2749.605,2738.095
2749.605,2740.115
2749.605,2739.025
2748.205,2736.614
2748.078,2735.114
2746.084,2730.425
2744.928,2730.425
2743.368,2730.425
2743.368,2730.425
2739.155,2730.605
2741.045,2732.965
2742.895,2733.204
2743.438,2736.035
2743.438,2736.035
2743.438,2736.255
2743.438,2736.255
2742.405,2731.334
2741.118,2715.424
2741.118,2701.245
2739.205,2701.245
2735.565,2701.245
2733.055,2701.245
2733.055,2703.745
2733.055,2703.975
2733.055,2719.518
2733.598,2719.518
2733.598,2720.545
2733.598,2722.655
2733.598,2721.395
2730.755,2719.175
2730.755,2716.315
2728.445,2716.315
2726.595,2716.315
2726.945,2716.315
2727.105,2716.605
2727.105,2718.488
2727.105,2718.488
2727.105,2710.935
2722.575,2704.245
2722.575,2695.935
2721.185,2695.935
2712.545,2695.935
2707.885,2693.265
2707.885,2693.265
2707.885,2681.215
2703.135,2675.715
2700.895,2658.985
2694.995,2658.985
2683.385,2656.975
2676.395,2656.975
2670.244,2652.295
2670.244,2652.295
2670.225,2652.295
2668.595,2652.295
2673.985,2652.345
2675.825,2657.365
2678.095,2661.635
2678.095,2662.755
2678.095,2662.755
2678.095,2662.755
2670.325,2662.755
2670.325,2664.395
2669.185,2664.015
2669.185,2661.515
2669.185,2661.515
2669.385,2661.515
2669.385,2661.515
2669.385,2662.765
2669.385,2664.015
2668.425,2664.015
2668.425,2664.765
2668.425,2664.875
2668.145,2664.448
2668.095,2662.438
2667.635,2659.625
2667.635,2659.245
2664.815,2659.245
2662.895,2659.105
2662.365,2659.105
2662.365,2658.755
2664.135,2658.375
2664.155,2658.375
2664.155,2658.375
2664.155,2658.375
2664.155,2661.065
2664.085,2660.805
2664.085,2660.805
2664.075,2660.805
2664.075,2655.995
2664.075,2643.134
2663.885,2643.134
2663.885,2643.134
2658.445,2643.134
2657.125,2645.865
2657.125,2648.195
2657.418,2649.355
2659.308,2651.045
2659.308,2651.045
2660.554,2653.705
2661.105,2655.534
2661.105,2655.648
2661.105,2656.325
2661.105,2655.175
2659.475,2653.995
2659.074,2653.995
2659.525,2653.995
2659.525,2653.995
2660.545,2654.575
2660.545,2652.635
2660.545,2652.635
2660.545,2652.635
2659.325,2652.635
2660.935,2654.425
2667.505,2654.905
2667.505,2654.905
2667.505,2656.045
2667.505,2660.075
2667.155,2661.635
2666.585,2660.395
2666.585,2657.265
2666.585,2657.265
2665.945,2657.265
2665.945,2657.265
2665.945,2657.335
2665.945,2659.035
2668.035,2659.715
2668.075,2659.715
2668.255,2659.715
2668.255,2663.815
2668.255,2663.815
2668.255,2663.815
2667.964,2663.735
2667.964,2663.735
2668.645,2663.735
2670.575,2663.735
2674.015,2664.174
2678.555,2664.695
2683.028,2666.348
2683.965,2669.595
2685.035,2672.295
2686.625,2674.758
2690.875,2678.005
2694.485,2682.035
2694.885,2682.205
2696.695,2683.305
2699.785,2687.975
2700.038,2689.144
2700.038,2690.015
2700.038,2693.444
2700.038,2690.595
2699.355,2690.595
2699.355,2690.595
2698.215,2690.595
2699.535,2691.825
2700.015,2693.425
2700.225,2694.135
2700.225,2696.344
2700.225,2695.815
2700.225,2695.815
2699.298,2693.835
2699.298,2688.565
2699.298,2688.565
2697.748,2687.405
2697.748,2687.405
2705.308,2687.405
2710.244,2687.405
2710.244,2690.145
2710.244,2692.715
2710.244,2701.905
2708.525,2701.905
2708.205,2701.905
2708.405,2703.515
2708.405,2703.865
2708.405,2703.865
2708.405,2703.865
2707.855,2703.865
2709.105,2704.525
2710.235,2705.245
2710.235,2705.245
2710.235,2705.435
2710.235,2699.385
2709.945,2699.385
2708.565,2699.015
2707.465,2699.015
2702.695,2694.945
2702.695,2694.945
2702.695,2694.945
2700.895,2694.945
2700.895,2696.028
2700.895,2695.265
2700.338,2694.185
2700.338,2693.928
2700.285,2693.795
2696.624,2693.675
2695.965,2693.125
2695.958,2693.125
2695.958,2693.125
2696.058,2693.125
2696.165,2693.408
2696.165,2693.415
2696.165,2689.0
2696.165,2686.584
2695.965,2685.845
2695.658,2685.845
2691.795,2683.045
2689.025,2680.215
2689.025,2680.215
2687.745,2680.215
2688.595,2680.215
2688.595,2681.725
2691.705,2681.865
2691.705,2681.865
2691.705,2683.505
2691.705,2685.505
2690.905,2685.715
2690.905,2686.935
2690.905,2685.455
2689.945,2682.0
2689.638,2682.0
2689.245,2682.0
2689.315,2682.0
2689.315,2684.558
2693.835,2686.175
2694.815,2686.595
2694.815,2687.614
2694.815,2686.085
2694.815,2686.085
2692.978,2686.085
2692.978,2686.085
2695.445,2687.775
2696.415,2687.775
2700.965,2687.775
2703.935,2690.185
2703.935,2690.368
2703.935,2691.195
2703.935,2687.645
2700.775,2683.725
2699.675,2683.275
2693.585,2683.275
2692.705,2683.275
2692.705,2683.275
2692.705,2684.515
2689.465,2683.715
2689.165,2682.785
2689.165,2682.785
2689.165,2682.785
2688.668,2682.785
2688.428,2683.155
2688.645,2685.335
2688.658,2685.335
2688.658,2683.745
2688.658,2683.745
2688.658,2683.745
2686.925,2683.165
2686.335,2683.165
2687.375,2683.165
2688.105,2683.165
2688.425,2683.685
2688.425,2685.395
2688.425,2684.845
2688.425,2684.365
2688.265,2682.695
2687.585,2682.695
2685.725,2682.695
2685.134,2678.898
2685.134,2678.898
2685.134,2678.898
2685.515,2678.898
2686.025,2682.185
2686.025,2682.185
2686.025,2682.525
2686.025,2682.525
2685.215,2676.065
2685.215,2672.655
2685.215,2672.655
2684.735,2671.715
2678.315,2671.175
2678.315,2671.175
2676.795,2666.375
2675.095,2666.375
2675.095,2666.375
2673.115,2666.375
2672.165,2667.845
2671.865,2667.845
2671.485,2667.845
2671.485,2667.845
2671.485,2669.335
2672.295,2668.695
2674.115,2668.695
2674.115,2666.875
2674.115,2666.875
2674.115,2666.875
2671.925,2666.875
2673.945,2667.055
2673.945,2667.975
2673.945,2668.305
2673.945,2669.194
2673.915,2669.194
2673.915,2669.194
2673.915,2668.685
2672.585,2668.525
2672.585,2668.045
2671.595,2667.465
2671.595,2667.465
2671.595,2667.465
2670.715,2664.345
2670.715,2664.345
2670.715,2663.765
2672.125,2663.765
2675.225,2663.765
2675.225,2663.765
2675.225,2660.915
2675.225,2658.875
2671.015,2658.875
2669.125,2658.875
2666.875,2658.875
2666.875,2659.095
2666.875,2658.955
2666.105,2657.735
2662.995,2656.565
2662.355,2652.065
2662.355,2651.208
2661.925,2636.265
2657.475,2634.165
2657.475,2627.535
2652.648,2627.265
2640.705,2617.625
2635.545,2617.625
2635.475,2617.625
2628.025,2617.625
2626.185,2613.935
2626.185,2613.325
2622.695,2612.615
2619.938,2612.615
2618.015,2612.615
2618.015,2612.615
2618.015,2613.065
2618.015,2611.325
2617.165,2611.325
2616.775,2611.325
2615.615,2611.325
2615.615,2610.515
2618.285,2610.515
2619.148,2610.515
2620.525,2610.515
2620.525,2611.075
2620.525,2617.115
2620.525,2617.765
2622.395,2617.975
2623.005,2617.975
2625.145,2618.385
2626.075,2619.165
2626.075,2621.435
2626.075,2621.835
2626.075,2619.675
2622.955,2618.725
2622.885,2618.598
2622.375,2618.598
2622.955,2618.598
2623.975,2618.598
2623.975,2620.705
2623.995,2621.595
2623.995,2622.085
2625.078,2622.085
2625.585,2622.105
2625.585,2619.008
2625.585,2619.008
2627.015,2619.008
2627.015,2619.008
2627.015,2619.135
2627.015,2620.658
2625.335,2620.345
2625.335,2620.345
2625.335,2620.345
2623.585,2620.285
2623.585,2618.645
2623.585,2615.565
2623.035,2615.565
2621.115,2615.525
2618.998,2615.515
2618.035,2615.515
2618.035,2611.598
2618.035,2606.435
2618.035,2605.318
2616.835,2604.015
2613.005,2603.295
2612.508,2603.295
2610.045,2603.295
2610.045,2603.295
2610.045,2599.415
2608.895,2595.074
2608.895,2595.074
2608.125,2595.074
2606.345,2595.074
2606.345,2596.785
2606.345,2598.085
2604.915,2590.675
2603.025,2590.675
2602.878,2590.675
2600.625,2590.675
2596.225,2591.094
2596.225,2589.508
2596.225,2589.508
2598.485,2589.508
2598.988,2589.508
2598.988,2590.415
2598.988,2592.065
2598.988,2592.455
2604.475,2592.455
2604.475,2593.065
2606.455,2593.065
2606.958,2597.725
2609.155,2600.684
2616.225,2600.684
2616.225,2601.105
2616.225,2604.405
2616.225,2605.235
2615.255,2605.395
2616.885,2605.395
2616.885,2608.815
2616.885,2605.055
2616.885,2602.935
2614.634,2597.245
2611.568,2597.245
2610.505,2597.245
2604.355,2597.245
2603.988,2597.388
2603.988,2597.755
2602.695,2593.145
2601.525,2592.305
2601.525,2592.305
2601.035,2592.305
2600.795,2592.305
2601.975,2593.145
2601.975,2593.655
2601.975,2596.295
2601.975,2596.295
2601.315,2596.295
2601.315,2596.545
2601.315,2597.855
2601.315,2594.998
2600.535,2594.998
2600.515,2594.998
2601.235,2594.998
2601.235,2597.285
2601.235,2597.285
2601.235,2597.265
2600.604,2597.025
2599.425,2597.025
2599.358,2597.025
2599.358,2597.025
2599.675,2597.398
2599.675,2597.835
2599.675,2597.835
2599.758,2597.915
2599.758,2597.915
2604.585,2598.395
2608.505,2598.575
2610.355,2598.575
2611.005,2599.325
2611.005,2602.785
2611.005,2605.025
2611.005,2605.025
2612.455,2605.025
2613.118,2605.258
2613.118,2605.315
2613.118,2606.385
2613.118,2606.385
2612.455,2606.385
2612.455,2606.385
2612.455,2607.748
2612.235,2605.945
2611.935,2605.945
2611.928,2605.745
2609.955,2603.408
2607.728,2603.408
2607.325,2603.408
2607.325,2603.408
2607.325,2603.925
2607.325,2604.028
2607.315,2604.028
2607.315,2604.165
2607.315,2604.165
2607.315,2604.165
2607.218,2601.205
2607.115,2600.894
2610.645,2600.894
2610.645,2600.894
2610.645,2600.894
2610.645,2604.465
2611.515,2607.165
2611.515,2607.165
2611.515,2607.035
2611.515,2606.895
2610.715,2606.885
2610.305,2606.885
2611.505,2606.885
2611.505,2606.885
2611.505,2605.705
2611.505,2605.705
2612.585,2605.705
2612.585,2605.705
2612.585,2607.545
2612.585,2608.745
2611.785,2607.358
2611.455,2607.035
2618.628,2607.035
2618.628,2607.035
2618.628,2607.035
2618.628,2607.895
2616.255,2605.968
2616.255,2600.935
2615.868,2593.565
2615.185,2593.565
2609.855,2593.565
2606.658,2593.565
2606.658,2595.895
2606.658,2595.495
2606.658,2587.335
2605.865,2584.635
2601.765,2579.715
2596.405,2577.545
2592.775,2577.545
2586.755,2577.545
2585.365,2577.545
2585.365,2578.705
2585.365,2579.725
2585.365,2579.475
2584.355,2579.475
2584.735,2579.475
2584.735,2579.475
2584.735,2580.425
2584.735,2574.395
2584.508,2574.395
2583.585,2573.685
2580.964,2572.875
2578.355,2572.875
2577.015,2572.875
2577.015,2572.875
2577.015,2572.125
2576.275,2571.565
2581.165,2571.565
2581.198,2569.405
2581.198,2569.175
2581.198,2569.175
2581.198,2569.175
2574.515,2569.175
2574.515,2569.455
2574.515,2564.648
2573.845,2564.648
2572.728,2564.648
2572.728,2561.405
2570.055,2560.494
2570.055,2560.494
2567.145,2558.824
2564.428,2558.785
2564.428,2558.785
2564.985,2558.785
2564.985,2558.785
2564.985,2559.805
2564.985,2559.125
2563.015,2559.125
2563.015,2559.125
2565.115,2559.125
2565.115,2560.155
2565.115,2558.885
2565.115,2555.185
2565.035,2555.185
2562.438,2555.185
2560.375,2555.185
2560.375,2553.754
2560.375,2551.765
2559.135,2550.255
2557.965,2550.255
2558.795,2550.255
2558.795,2550.255
2559.664,2550.425
2559.664,2554.195
2559.664,2554.388
2559.664,2554.388
2558.705,2552.835
2558.705,2551.385
2558.248,2540.785
2558.248,2536.664
2554.635,2536.664
2552.045,2536.664
2547.925,2536.664
2547.925,2538.915
2548.365,2540.565
2548.365,2543.194
2552.025,2543.965
2554.935,2545.045
2554.974,2545.045
2556.745,2545.655
2556.745,2551.685
2556.745,2549.955
2556.745,2549.955
2556.925,2549.955
2560.095,2549.955
2560.095,2551.125
2560.095,2551.488
2563.828,2551.488
2565.835,2554.145
2565.835,2554.145
2568.508,2557.165
2572.645,2557.535
2572.905,2557.535
2572.905,2558.425
2572.905,2564.394
2576.525,2565.705
2577.315,2566.575
2577.315,2569.115
2577.315,2571.225
2577.315,2568.325
2575.735,2568.145
2575.735,2567.308
2573.395,2567.308
2573.395,2567.025
2573.395,2567.025
2573.395,2567.025
2574.485,2567.025
2575.565,2567.635
2575.935,2568.905
2576.795,2569.735
2576.795,2563.738
2576.795,2563.738
2576.795,2563.738
2576.325,2563.738
2574.125,2565.165
2574.125,2565.165
2569.425,2564.015
2569.425,2564.015
2569.095,2563.898
2566.698,2563.898
2566.885,2563.898
2567.135,2563.898
2567.135,2565.735
2567.215,2565.788
2567.445,2565.788
2567.445,2565.788
2571.585,2565.788
2571.585,2565.808
2571.585,2563.695
2571.585,2562.914
2570.484,2562.914
2569.678,2562.914
2569.678,2562.914
2570.975,2564.785
2571.055,2566.875
2571.055,2566.875
2571.055,2567.155
2571.055,2567.535
2569.855,2567.125
2569.855,2567.125
2569.855,2567.125
2569.405,2566.865
2569.405,2565.465
2569.405,2565.375
2569.075,2564.105
2567.115,2559.595
2566.955,2556.0
2565.995,2554.335
2565.325,2554.335
2563.405,2554.335
2563.405,2554.335
2564.205,2557.715
2564.205,2559.235
2564.775,2559.235
2566.695,2561.155
2566.695,2560.715
2567.864,2560.715
2568.828,2560.715
2568.828,2560.715
2568.835,2562.115
2568.835,2563.775
2568.835,2563.775
2568.835,2562.905
2569.565,2562.905
2569.935,2562.905
2570.335,2562.905
2570.335,2563.995
2570.335,2566.465
2572.898,2566.465
2573.158,2566.465
2573.158,2566.024
2573.158,2565.298
2573.158,2565.298
2570.884,2565.298
2575.595,2565.298
2575.595,2565.345
2575.595,2561.005
2575.595,2561.005
2575.065,2561.005
2573.925,2561.005
2575.065,2564.084
2575.475,2564.084
2575.908,2567.035
2575.908,2567.035
2575.908,2564.945
2575.908,2564.928
2574.515,2564.928
2573.165,2564.928
2573.165,2562.425
2573.165,2561.945
2572.765,2560.035
2567.055,2560.035
2565.464,2560.035
2564.705,2560.035
2564.705,2559.408
2566.405,2559.408
2566.405,2559.408
2567.655,2559.408
2567.905,2562.038
2567.905,2563.825
2567.905,2562.645
2567.905,2562.645
2567.055,2561.645
2565.235,2559.595
2564.645,2559.595
2563.765,2559.595
2563.765,2559.595
2563.765,2559.765
2563.765,2561.005
2563.535,2560.975
2573.425,2560.975
2575.338,2560.975
2575.338,2560.975
2575.338,2563.835
2575.338,2570.198
2574.944,2569.735
2574.424,2569.735
2577.165,2569.735
2581.125,2569.735
2593.805,2570.775
2597.155,2572.475
2597.155,2576.438
2597.155,2579.475
2597.155,2585.015
2594.868,2585.015
2594.868,2586.735
2594.464,2588.845
2593.815,2587.705
2593.255,2587.705
2592.395,2587.705
2591.755,2587.705
2591.835,2588.315
2592.005,2588.315
2593.035,2589.215
2593.035,2589.285
2593.035,2588.265
2593.035,2584.935
2592.195,2584.935
2589.915,2580.284
2588.685,2580.284
2587.425,2580.284
2587.575,2580.284
2587.575,2582.845
2587.575,2583.065
2587.575,2582.245
2586.975,2581.545
2586.975,2581.545
2589.878,2581.545
2589.878,2581.545
2589.878,2581.925
2589.878,2583.515
2591.785,2583.515
2593.915,2583.515
2597.185,2583.655
2597.185,2586.795
2597.185,2589.514
2597.185,2589.428
2596.555,2589.428
2594.175,2589.428
2594.825,2589.428
2595.285,2590.385
2595.285,2590.385
2595.285,2590.195
2595.285,2590.195
2595.465,2590.195
2597.015,2590.195
2598.765,2590.345
2599.515,2590.345
2603.185,2592.765
2604.995,2592.765
2607.585,2592.765
2608.095,2598.908
2610.105,2602.328
2610.105,2602.625
2610.105,2603.015
2611.728,2603.965
2612.248,2605.215
2613.218,2605.755
2614.955,2608.494
2614.955,2609.315
2614.955,2609.265
2614.955,2609.265
2614.598,2608.255
2612.335,2607.505
2612.335,2607.215
2611.835,2607.215
2611.445,2607.215
2611.445,2607.215
2611.445,2607.615
2611.925,2607.565
2612.475,2607.565
2612.475,2607.565
2612.475,2607.565
2612.475,2608.215
2611.975,2608.215
2611.405,2608.215
2611.405,2608.295
2611.405,2608.095
2611.405,2608.095
2611.615,2608.095
2611.745,2608.095
2612.215,2609.748
2612.215,2610.205
2612.585,2610.205
2612.645,2610.205
2612.925,2610.205
2612.925,2610.965
2612.925,2610.905
2613.165,2610.905
2613.565,2610.905
2617.645,2610.905
2617.765,2611.905
2617.765,2611.545
2617.765,2611.545
2619.105,2611.545
2619.265,2611.545
2624.045,2614.075
2624.045,2615.535
2625.408,2617.465
2625.408,2619.105
2625.408,2621.084
2625.408,2621.265
2625.408,2621.265
2624.685,2621.265
2624.505,2621.385
2625.065,2621.385
2625.065,2620.715
2625.065,2620.715
2625.065,2620.715
2623.305,2620.715
2624.505,2621.205
2624.505,2621.205
2624.505,2621.205
2626.515,2621.205
2626.515,2618.154
2626.515,2617.625
2626.515,2617.625
2625.165,2617.625
2620.855,2617.625
2621.985,2617.845
2626.715,2617.918
2626.908,2618.564
2628.135,2618.755
2631.765,2618.755
2634.335,2623.065
2634.335,2625.185
2634.685,2625.185
2635.215,2629.445
2635.648,2629.445
2636.375,2629.795
2636.375,2631.835
2636.375,2633.045
2636.375,2631.808
2635.905,2628.848
2635.695,2628.608
2636.015,2628.608
2636.815,2628.608
2639.205,2628.608
2639.325,2630.805
2639.325,2629.428
2639.325,2629.115
2639.325,2629.115
2638.125,2629.115
2636.845,2624.215
2636.845,2624.215
2636.835,2622.655
2630.875,2622.215
2630.875,2622.215
2630.875,2620.935
2628.595,2620.935
2628.595,2620.935
2628.405,2620.935
2628.405,2622.135
2628.405,2622.195
2629.555,2622.195
2632.998,2622.195
2632.998,2622.195
2632.998,2625.478
2632.998,2626.175
2632.698,2626.175
2630.118,2626.175
2630.315,2626.175
2631.495,2626.315
2631.495,2626.485
2631.495,2628.175
2631.495,2628.775
2631.785,2628.775
2632.305,2629.235
2632.775,2629.765
2634.505,2630.315
2634.505,2630.795
2634.505,2630.445
2634.505,2630.445
2633.848,2630.445
2633.665,2630.445
2634.274,2631.725
2634.805,2631.725
2635.355,2631.725
2636.545,2633.074
2637.788,2633.505
2638.615,2633.915
2639.025,2634.555
2641.365,2635.555
2641.365,2635.795
2641.365,2635.625
2641.365,2635.625
2641.535,2635.625
2641.615,2635.625
2641.665,2637.985
2641.665,2638.255
2641.665,2639.084
2641.665,2639.084
2641.145,2639.084
2641.145,2637.485
2641.145,2637.005
2640.705,2636.665
2639.575,2636.015
2638.655,2636.015
2638.655,2634.755
2637.508,2634.755
2638.355,2634.755
2638.355,2634.755
2638.355,2630.625
2638.355,2628.465
2638.255,2628.465
2636.965,2628.465
2632.105,2627.335
2631.455,2625.615
2631.455,2623.175
2630.075,2621.115
2630.075,2618.705
2626.935,2618.705
2625.155,2618.705
2624.395,2618.705
2625.555,2620.815
2625.555,2621.025
2625.555,2621.225
2625.555,2620.905
2625.345,2620.774
2626.085,2620.774
2626.085,2620.774
2626.085,2620.774
2626.085,2622.395
2625.405,2621.325
2625.405,2621.325
2628.035,2621.325
2630.275,2621.325
2630.275,2622.075
2631.658,2622.985
2632.325,2626.905
2635.415,2626.905
2640.415,2626.905
2640.415,2630.065
2640.415,2631.018
2640.415,2633.238
2641.764,2633.238
2646.145,2633.238
2646.265,2633.958
2647.248,2635.348
2648.698,2636.715
2648.698,2640.505
2648.765,2640.715
2649.778,2643.165
2649.798,2643.165
2650.035,2643.365
2650.715,2645.985
2655.275,2646.815
2655.275,2647.605
2655.275,2648.445
2655.275,2649.148
2654.764,2648.785
2652.415,2645.295
2652.415,2645.295
2651.955,2645.295
2650.595,2645.295
2651.244,2646.525
2653.024,2646.795
2653.024,2648.305
2653.024,2649.315
2653.024,2648.105
2652.924,2647.215
2651.115,2647.215
2650.624,2647.215
2650.245,2647.215
2650.245,2647.264
2650.435,2648.015
2651.148,2648.105
2651.148,2648.105
2652.385,2648.765
2652.765,2648.765
2652.845,2648.775
2654.635,2649.585
2658.155,2651.645
2658.695,2651.645
2660.285,2651.835
2660.285,2652.915
2660.285,2652.915
2660.285,2651.705
2658.024,2651.705
2658.024,2651.705
2658.024,2651.705
2658.024,2652.435
2657.815,2650.284
2657.815,2650.284
2656.625,2650.284
2657.115,2650.284
2657.798,2651.925
2657.798,2653.068
2658.785,2655.085
2658.785,2656.685
2658.785,2655.265
2658.785,2654.435
2658.575,2654.435
2657.954,2654.435
2659.335,2654.435
2661.475,2654.645
2662.085,2655.998
2662.085,2656.405
2662.085,2658.715
2664.005,2658.715
2664.275,2659.905
2664.535,2659.905
2664.535,2659.905
2667.175,2661.885
2670.118,2661.885
2670.118,2661.885
2671.575,2662.685
2671.575,2664.558
2671.575,2664.255
2671.575,2663.324
2669.175,2663.324
2669.175,2663.324
2670.205,2663.324
2670.205,2664.955
2671.055,2666.515
2673.385,2667.115
2673.385,2667.435
2673.385,2668.195
2673.385,2663.985
2673.375,2663.435
2672.505,2663.435
2671.595,2662.855
2667.335,2660.315
2667.555,2660.315
2667.555,2660.315
2667.555,2660.315
2669.404,2661.984
2671.465,2661.984
2671.465,2663.905
2671.465,2661.258
2671.465,2661.258
2670.885,2661.258
2670.405,2661.258
2670.405,2664.285
2670.405,2664.318
2670.405,2664.548
2669.615,2663.765
2669.595,2661.158
2669.595,2661.158
2668.374,2661.158
2669.385,2661.158
2672.645,2661.635
2672.645,2662.425
2672.935,2665.195
2672.955,2668.955
2672.955,2668.955
2673.308,2669.995
2673.308,2668.758
2673.308,2668.755
2673.308,2667.675
2672.924,2667.675
2671.545,2667.675
2671.545,2667.675
2671.705,2668.415
2671.755,2668.705
2671.755,2668.655
2671.755,2667.995
2671.755,2667.995
2670.645,2667.995
2670.645,2667.915
2670.645,2667.915
2669.925,2667.915
2671.265,2667.915
2673.335,2668.575
2673.395,2668.575
2673.395,2668.718
2678.285,2670.855
2678.345,2671.355
2678.345,2671.355
2679.315,2672.995
2680.248,2675.295
2681.645,2675.695
2686.255,2676.275
2686.345,2677.164
2689.655,2678.855
2690.375,2681.145
2690.375,2681.345
2690.375,2681.334
2690.375,2681.334
2686.965,2681.334
2686.965,2681.334
2692.275,2682.835
2692.275,2682.835
2692.275,2682.835
2692.275,2684.335
2688.985,2682.935
2689.025,2682.935
2689.145,2682.935
2689.145,2682.935
2693.115,2685.685
2693.175,2685.685
2693.175,2687.218
2695.465,2688.235
2698.875,2690.364
2698.875,2690.364
2700.315,2692.344
2700.315,2693.554
2700.315,2694.604
2700.315,2694.055
2700.295,2693.375
2707.315,2693.375
2707.315,2693.375
2708.065,2693.375
2708.405,2694.385
2708.405,2702.575
2708.405,2702.575
2710.035,2704.405
2710.035,2700.015
2710.035,2696.945
2710.035,2696.945
2706.425,2696.945
2703.355,2696.945
2703.295,2696.925
2704.805,2696.925
2704.805,2696.925
2704.805,2690.835
2704.805,2690.285
2704.005,2689.195
2700.465,2689.195
2695.564,2685.785
2694.958,2684.325
2696.115,2684.325
2698.375,2684.325
2699.775,2684.325
2704.955,2687.245
2704.955,2694.185
2706.348,2695.275
2706.348,2697.625
2706.348,2700.745
2706.498,2700.745
2706.715,2700.965
2706.715,2701.305
2706.715,2703.465
2707.148,2703.465
2709.205,2703.465
2710.748,2703.465
2711.305,2704.805
2711.305,2706.605
2711.305,2708.135
2711.365,2708.455
2711.365,2707.945
2711.365,2706.945
2711.365,2704.975
2711.305,2704.975
2708.765,2704.975
2708.765,2704.975
2709.025,2705.175
2709.645,2705.175
2711.955,2705.175
2716.165,2705.664
2716.165,2691.251
2718.004,2691.251
2721.185,2691.251
2721.185,2691.251
2721.185,2711.144
2721.185,2715.338
2720.045,2712.065
2719.975,2709.655
2719.938,2699.815
2716.635,2699.815
2713.675,2694.865
2710.975,2694.865
2705.265,2694.865
2704.275,2694.865
2704.275,2697.285
2704.275,2692.244
2702.085,2692.244
2701.655,2658.824
2699.565,2658.824
2697.255,2658.824
2694.338,2658.824
2676.185,2663.705
2676.185,2663.705
2676.185,2663.705
2673.895,2663.705
2673.895,2668.315
2673.845,2663.198
2673.845,2658.064
2673.155,2658.064
2672.565,2658.064
2669.905,2658.064
2669.905,2661.505
2669.905,2663.405
2672.405,2664.585
2672.405,2663.665
2672.405,2663.665
2672.405,2663.665
2673.425,2663.665
2673.425,2666.205
2673.425,2667.015
2674.415,2667.815
2675.048,2667.815
2675.048,2669.315
2675.095,2669.745
2675.095,2669.745
2675.095,2668.658
2675.095,2668.658
2677.928,2668.658
2683.735,2668.658
2685.995,2669.305
2687.908,2672.405
2688.595,2677.484
2688.595,2682.115
2688.595,2679.778
2688.595,2679.778
2686.884,2679.778
2685.248,2676.595
2686.925,2676.595
2687.785,2676.595
2687.785,2676.595
2687.785,2659.575
2687.785,2639.854
2681.625,2633.485
2678.585,2633.485
2660.625,2630.625
2646.565,2629.815
2644.575,2629.815
2641.505,2626.135
2638.465,2626.135
2638.465,2626.135
2639.265,2626.135
2639.265,2628.165
2639.265,2629.438
2639.265,2624.324
2634.865,2624.324
2634.095,2624.324
2629.665,2622.955
2628.778,2615.455
2628.778,2615.455
2628.385,2615.455
2623.975,2615.455
2623.305,2617.225
2626.045,2617.865
2626.045,2618.258
2627.405,2619.725
2628.625,2622.515
2628.625,2622.515
2628.625,2622.515
2628.625,2625.185
2628.185,2625.505
2628.185,2625.055
2628.185,2624.565
2627.828,2624.128
2628.478,2624.128
2628.478,2605.228
2628.478,2605.085
2628.478,2605.085
2626.005,2605.085
2624.498,2605.085
2624.498,2608.498
2629.215,2608.855
2629.215,2617.928
2632.085,2617.928
2632.085,2617.928
2632.085,2623.774
2632.085,2625.465
2630.405,2625.185
2630.405,2624.785
2630.405,2622.815
2629.935,2622.815
2630.735,2622.815
2630.895,2622.815
2631.298,2626.615
2631.298,2627.625
2631.298,2626.025
2631.298,2624.935
2629.635,2621.545
2628.325,2621.545
2627.175,2617.755
2626.365,2617.755
2625.898,2617.755
2625.898,2617.755
2625.898,2619.625
2625.898,2621.035
2624.768,2620.235
2623.655,2615.695
2623.155,2612.055
2622.685,2610.668
2622.685,2610.668
2618.215,2610.668
2618.215,2610.668
2618.215,2612.375
2620.935,2612.375
2623.215,2612.375
2627.025,2612.705
2627.025,2612.705
2629.225,2620.558
2630.175,2620.805
2633.075,2623.248
2633.075,2625.014
2633.075,2627.525
2633.075,2627.525
2632.875,2627.525
2633.105,2627.525
2633.395,2628.615
2634.625,2628.615
2634.625,2629.155
2634.625,2629.155
2641.774,2629.155
2641.774,2629.575
2641.774,2629.675
2641.774,2623.834
2641.748,2623.834
2634.145,2623.834
2633.635,2616.568
2633.635,2616.568
2633.635,2616.568
2628.975,2616.568
2631.095,2619.928
2632.745,2620.095
2632.745,2621.205
2632.745,2625.398
2632.745,2626.305
2631.345,2626.305
2631.345,2625.305
2631.345,2624.795
