gap,gap_segment,predicted_max_diff_open,predicted_min_diff_open
5.724,4,1.4343183,-1.4648187
5.724,4,1.4343183,-1.4648187
5.727,4,1.4349661,-1.4655244
5.729,4,1.4353979,-1.4659948
5.729,4,1.4353979,-1.4659948
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.73,4,1.4356138,-1.4662299
5.733,4,1.4362617,-1.4669356
5.736,4,1.4369094,-1.4676414
5.737,4,1.4371254,-1.4678764
5.737,4,1.4371254,-1.4678764
5.737,4,1.4371254,-1.4678764
5.737,4,1.4371254,-1.4678764
5.737,4,1.4371254,-1.4678764
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.74,4,1.4377731,-1.468582
5.743,4,1.438421,-1.4692878
5.743,4,1.438421,-1.4692878
5.743,4,1.438421,-1.4692878
5.745,4,1.4388528,-1.4697582
5.745,4,1.4388528,-1.4697582
5.749,4,1.4397166,-1.470699
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.75,4,1.4399325,-1.4709343
5.757,4,1.4414439,-1.4725806
5.757,4,1.4414439,-1.4725806
5.757,4,1.4414439,-1.4725806
5.758,4,1.4416598,-1.4728159
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.76,4,1.4420917,-1.4732863
5.761,4,1.4423077,-1.4735216
5.763,4,1.4427395,-1.4739919
5.765,4,1.4431713,-1.4744623
5.765,4,1.4431713,-1.4744623
5.766,4,1.4433873,-1.4746975
5.767,4,1.4436033,-1.4749328
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.77,4,1.4442511,-1.4756384
5.771,4,1.4444668,-1.4758736
5.773,4,1.4448987,-1.476344
5.773,4,1.4448987,-1.476344
5.773,4,1.4448987,-1.476344
5.773,4,1.4448987,-1.476344
5.773,4,1.4448987,-1.476344
5.774,4,1.4451149,-1.4765793
5.776,4,1.4455466,-1.4770497
5.776,4,1.4455466,-1.4770497
5.776,4,1.4455466,-1.4770497
5.777,4,1.4457625,-1.4772848
5.777,4,1.4457625,-1.4772848
5.777,4,1.4457625,-1.4772848
5.779,4,1.4461944,-1.4777552
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.78,4,1.4464104,-1.4779905
5.781,4,1.4466263,-1.4782257
5.783,4,1.4470581,-1.4786961
5.783,4,1.4470581,-1.4786961
5.785,4,1.44749,-1.4791665
5.787,4,1.4479219,-1.479637
5.789,4,1.4483538,-1.4801073
5.79,4,1.4485697,-1.4803426
5.79,4,1.4485697,-1.4803426
5.79,4,1.4485697,-1.4803426
5.79,4,1.4485697,-1.4803426
5.79,4,1.4485697,-1.4803426
5.79,4,1.4485697,-1.4803426
5.793,4,1.4492173,-1.4810482
5.795,4,1.4496493,-1.4815186
5.796,4,1.4498652,-1.4817538
5.796,4,1.4498652,-1.4817538
5.796,4,1.4498652,-1.4817538
5.797,4,1.4500811,-1.4819889
5.797,4,1.4500811,-1.4819889
5.797,4,1.4500811,-1.4819889
5.799,4,1.4505129,-1.4824594
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.8,4,1.4507291,-1.4826949
5.803,4,1.4513767,-1.4834003
5.804,4,1.4515926,-1.4836354
5.805,4,1.4518085,-1.4838706
5.807,4,1.4522405,-1.4843411
5.81,4,1.4528881,-1.4850467
5.81,4,1.4528881,-1.4850467
5.81,4,1.4528881,-1.4850467
5.81,4,1.4528881,-1.4850467
5.81,4,1.4528881,-1.4850467
5.811,4,1.453104,-1.485282
5.814,4,1.453752,-1.4859877
5.817,4,1.4543998,-1.4866933
5.817,4,1.4543998,-1.4866933
5.818,4,1.4546156,-1.4869285
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.82,4,1.4550476,-1.487399
5.821,4,1.4552634,-1.4876341
5.821,4,1.4552634,-1.4876341
5.823,4,1.4556952,-1.4881045
5.823,4,1.4556952,-1.4881045
5.823,4,1.4556952,-1.4881045
5.825,4,1.4561269,-1.4885747
5.827,4,1.456559,-1.4890453
5.827,4,1.456559,-1.4890453
5.827,4,1.456559,-1.4890453
5.827,4,1.456559,-1.4890453
5.828,4,1.456775,-1.4892806
5.829,4,1.4569908,-1.4895157
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.83,4,1.4572067,-1.489751
5.831,4,1.4574226,-1.4899861
5.833,4,1.4578545,-1.4904566
5.833,4,1.4578545,-1.4904566
5.833,4,1.4578545,-1.4904566
5.834,4,1.4580705,-1.4906918
5.836,4,1.4585023,-1.4911621
5.837,4,1.4587182,-1.4913974
5.838,4,1.4589341,-1.4916326
5.838,4,1.4589341,-1.4916326
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.84,4,1.4593661,-1.492103
5.843,4,1.4600139,-1.4928086
5.843,4,1.4600139,-1.4928086
5.843,4,1.4600139,-1.4928086
5.846,4,1.4606616,-1.4935143
5.847,4,1.4608775,-1.4937495
5.847,4,1.4608775,-1.4937495
5.847,4,1.4608775,-1.4937495
5.848,4,1.4610935,-1.4939848
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.85,4,1.4615252,-1.494455
5.851,4,1.4617412,-1.4946903
5.852,4,1.4619572,-1.4949256
5.855,4,1.462605,-1.4956311
5.856,4,1.462821,-1.4958664
5.857,4,1.4630368,-1.4961015
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.86,4,1.4636846,-1.4968072
5.861,4,1.4639006,-1.4970424
5.863,4,1.4643323,-1.4975128
5.863,4,1.4643323,-1.4975128
5.864,4,1.4645483,-1.497748
5.864,4,1.4645483,-1.497748
5.865,4,1.4647642,-1.4979832
5.866,4,1.4649802,-1.4982185
5.866,4,1.4649802,-1.4982185
5.867,4,1.4651961,-1.4984537
5.867,4,1.4651961,-1.4984537
5.867,4,1.4651961,-1.4984537
5.867,4,1.4651961,-1.4984537
5.869,4,1.465628,-1.4989241
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.87,4,1.4658439,-1.4991593
5.873,4,1.4664917,-1.499865
5.873,4,1.4664917,-1.499865
5.873,4,1.4664917,-1.499865
5.873,4,1.4664917,-1.499865
5.873,4,1.4664917,-1.499865
5.875,4,1.4669236,-1.5003353
5.876,4,1.4671395,-1.5005705
5.877,4,1.4673555,-1.5008057
5.877,4,1.4673555,-1.5008057
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.88,4,1.4680033,-1.5015115
5.881,4,1.4682192,-1.5017467
5.883,4,1.4686509,-1.502217
5.883,4,1.4686509,-1.502217
5.884,4,1.4688668,-1.5024523
5.887,4,1.4695147,-1.5031579
5.887,4,1.4695147,-1.5031579
5.888,4,1.4697306,-1.5033932
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.89,4,1.4701625,-1.5038635
5.893,4,1.4708103,-1.5045692
5.893,4,1.4708103,-1.5045692
5.895,4,1.4712421,-1.5050395
5.897,4,1.471674,-1.5055099
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.9,4,1.4723217,-1.5062156
5.903,4,1.4729695,-1.5069212
5.903,4,1.4729695,-1.5069212
5.904,4,1.4731855,-1.5071564
5.904,4,1.4731855,-1.5071564
5.904,4,1.4731855,-1.5071564
5.907,4,1.4738333,-1.5078621
5.908,4,1.4740492,-1.5080972
5.909,4,1.4742651,-1.5083324
5.91,4,1.4744811,-1.5085677
5.91,4,1.4744811,-1.5085677
5.91,4,1.4744811,-1.5085677
5.91,4,1.4744811,-1.5085677
5.91,4,1.4744811,-1.5085677
5.91,4,1.4744811,-1.5085677
5.912,4,1.4749131,-1.5090382
5.913,4,1.4751289,-1.5092734
5.913,4,1.4751289,-1.5092734
5.913,4,1.4751289,-1.5092734
5.914,4,1.4753448,-1.5095085
5.917,4,1.4759924,-1.5102141
5.917,4,1.4759924,-1.5102141
5.917,4,1.4759924,-1.5102141
5.917,4,1.4759924,-1.5102141
5.917,4,1.4759924,-1.5102141
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.92,4,1.4766403,-1.5109198
5.926,4,1.477936,-1.5123311
5.927,4,1.4781519,-1.5125663
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.93,4,1.4787996,-1.5132718
5.931,4,1.4790156,-1.5135072
5.931,4,1.4790156,-1.5135072
5.932,4,1.4792316,-1.5137423
5.932,4,1.4792316,-1.5137423
5.935,4,1.4798794,-1.5144479
5.937,4,1.4803112,-1.5149183
5.938,4,1.4805272,-1.5151536
5.938,4,1.4805272,-1.5151536
5.939,4,1.480743,-1.5153887
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.94,4,1.4809589,-1.515624
5.943,4,1.4816067,-1.5163296
5.943,4,1.4816067,-1.5163296
5.945,4,1.4820386,-1.5168
5.947,4,1.4824705,-1.5172704
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.95,4,1.4831183,-1.517976
5.953,4,1.4837661,-1.5186818
5.954,4,1.4839821,-1.518917
5.956,4,1.4844139,-1.5193872
5.957,4,1.4846298,-1.5196226
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.96,4,1.4852777,-1.5203282
5.963,4,1.4859252,-1.5210338
5.963,4,1.4859252,-1.5210338
5.963,4,1.4859252,-1.5210338
5.963,4,1.4859252,-1.5210338
5.963,4,1.4859252,-1.5210338
5.964,4,1.4861412,-1.521269
5.964,4,1.4861412,-1.521269
5.965,4,1.4863572,-1.5215042
5.966,4,1.4865731,-1.5217394
5.967,4,1.486789,-1.5219746
5.968,4,1.487005,-1.5222099
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.97,4,1.4874368,-1.5226802
5.975,4,1.4885164,-1.5238563
5.979,4,1.4893801,-1.5247971
5.979,4,1.4893801,-1.5247971
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.98,4,1.4895961,-1.5250324
5.983,4,1.4902439,-1.525738
5.987,4,1.4911076,-1.5266788
5.987,4,1.4911076,-1.5266788
5.99,4,1.4917552,-1.5273843
5.99,4,1.4917552,-1.5273843
5.99,4,1.4917552,-1.5273843
5.99,4,1.4917552,-1.5273843
5.99,4,1.4917552,-1.5273843
5.993,4,1.4924031,-1.52809
5.993,4,1.4924031,-1.52809
5.994,4,1.492619,-1.5283253
5.995,4,1.492835,-1.5285604
5.996,4,1.493051,-1.5287956
5.996,4,1.493051,-1.5287956
5.997,4,1.493267,-1.529031
5.997,4,1.493267,-1.529031
5.998,4,1.4934828,-1.5292661
5.998,4,1.4934828,-1.5292661
6,4,1.4939146,-1.5297364
6,4,1.4939146,-1.5297364
6,4,1.4939146,-1.5297364
6,4,1.4939146,-1.5297364
6,4,1.4939146,-1.5297364
6,4,1.4939146,-1.5297364
6.001,4,1.4941306,-1.5299716
6.006,4,1.4952102,-1.5311478
6.007,4,1.4954262,-1.531383
6.007,4,1.4954262,-1.531383
6.007,4,1.4954262,-1.531383
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.01,4,1.4960741,-1.5320888
6.011,4,1.49629,-1.5323238
6.011,4,1.49629,-1.5323238
6.013,4,1.4967219,-1.5327944
6.013,4,1.4967219,-1.5327944
6.013,4,1.4967219,-1.5327944
6.016,4,1.4973695,-1.5334997
6.017,4,1.4975855,-1.5337352
6.017,4,1.4975855,-1.5337352
6.017,4,1.4975855,-1.5337352
6.019,4,1.4980173,-1.5342054
6.019,4,1.4980173,-1.5342054
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.02,4,1.4982333,-1.5344406
6.023,4,1.498881,-1.5351462
6.025,4,1.4993129,-1.5356169
6.026,4,1.4995289,-1.535852
6.027,4,1.4997449,-1.5360873
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.03,4,1.5003927,-1.5367929
6.033,4,1.5010405,-1.5374985
6.033,4,1.5010405,-1.5374985
6.033,4,1.5010405,-1.5374985
6.034,4,1.5012562,-1.5377336
6.036,4,1.501688,-1.5382041
6.037,4,1.501904,-1.5384393
6.037,4,1.501904,-1.5384393
6.039,4,1.502336,-1.5389098
6.039,4,1.502336,-1.5389098
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.04,4,1.5025518,-1.5391448
6.042,4,1.5029837,-1.5396152
6.043,4,1.5031996,-1.5398505
6.046,4,1.5038474,-1.5405562
6.047,4,1.5040634,-1.5407914
6.047,4,1.5040634,-1.5407914
6.047,4,1.5040634,-1.5407914
6.047,4,1.5040634,-1.5407914
6.047,4,1.5040634,-1.5407914
6.05,4,1.5047112,-1.541497
6.05,4,1.5047112,-1.541497
6.05,4,1.5047112,-1.541497
6.05,4,1.5047112,-1.541497
6.053,4,1.5053589,-1.5422026
6.053,4,1.5053589,-1.5422026
6.053,4,1.5053589,-1.5422026
6.056,4,1.5060067,-1.5429083
6.056,4,1.5060067,-1.5429083
6.057,4,1.5062227,-1.5431434
6.059,4,1.5066545,-1.5436138
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.06,4,1.5068704,-1.5438491
6.063,4,1.5075183,-1.5445548
6.063,4,1.5075183,-1.5445548
6.063,4,1.5075183,-1.5445548
6.066,4,1.5081661,-1.5452603
6.066,4,1.5081661,-1.5452603
6.069,4,1.5088139,-1.5459659
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.07,4,1.5090297,-1.5462012
6.071,4,1.5092456,-1.5464364
6.071,4,1.5092456,-1.5464364
6.073,4,1.5096774,-1.5469068
6.077,4,1.5105413,-1.5478477
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.08,4,1.511189,-1.5485533
6.081,4,1.511405,-1.5487885
6.082,4,1.5116208,-1.5490235
6.083,4,1.5118368,-1.5492591
6.087,4,1.5127006,-1.5501997
6.087,4,1.5127006,-1.5501997
6.089,4,1.5131325,-1.5506703
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.09,4,1.5133483,-1.5509055
6.097,4,1.5148599,-1.5525519
6.097,4,1.5148599,-1.5525519
6.097,4,1.5148599,-1.5525519
6.099,4,1.5152917,-1.5530223
6.099,4,1.5152917,-1.5530223
6.1,4,1.5155076,-1.5532575
6.1,4,1.5155076,-1.5532575
6.1,4,1.5155076,-1.5532575
6.1,4,1.5155076,-1.5532575
6.105,4,1.5165873,-1.5544336
6.106,4,1.516803,-1.5546687
6.107,4,1.517019,-1.5549037
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.11,4,1.5176668,-1.5556095
6.113,4,1.5183146,-1.5563152
6.114,4,1.5185306,-1.5565503
6.114,4,1.5185306,-1.5565503
6.115,4,1.5187465,-1.5567855
6.116,4,1.5189624,-1.5570208
6.117,4,1.5191784,-1.557256
6.119,4,1.5196104,-1.5577265
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.12,4,1.5198262,-1.5579616
6.123,4,1.520474,-1.5586673
6.123,4,1.520474,-1.5586673
6.123,4,1.520474,-1.5586673
6.127,4,1.5213375,-1.559608
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.13,4,1.5219853,-1.5603136
6.134,4,1.5228491,-1.5612545
6.135,4,1.5230651,-1.5614897
6.137,4,1.5234971,-1.5619602
6.137,4,1.5234971,-1.5619602
6.138,4,1.5237129,-1.5621953
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.14,4,1.5241446,-1.5626657
6.141,4,1.5243607,-1.5629009
6.143,4,1.5247924,-1.5633714
6.143,4,1.5247924,-1.5633714
6.143,4,1.5247924,-1.5633714
6.143,4,1.5247924,-1.5633714
6.144,4,1.5250084,-1.5636066
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.15,4,1.526304,-1.5650179
6.153,4,1.5269518,-1.5657235
6.153,4,1.5269518,-1.5657235
6.154,4,1.5271678,-1.5659587
6.157,4,1.5278156,-1.5666643
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.16,4,1.5284631,-1.5673699
6.163,4,1.5291111,-1.5680757
6.163,4,1.5291111,-1.5680757
6.165,4,1.5295429,-1.5685459
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.17,4,1.5306227,-1.5697222
6.171,4,1.5308385,-1.5699574
6.173,4,1.5312703,-1.5704277
6.173,4,1.5312703,-1.5704277
6.176,4,1.5319183,-1.5711334
6.177,4,1.532134,-1.5713686
6.177,4,1.532134,-1.5713686
6.177,4,1.532134,-1.5713686
6.18,4,1.5327818,-1.572074
6.18,4,1.5327818,-1.572074
6.18,4,1.5327818,-1.572074
6.18,4,1.5327818,-1.572074
6.183,4,1.5334296,-1.5727798
6.183,4,1.5334296,-1.5727798
6.185,4,1.5338614,-1.5732502
6.186,4,1.5340774,-1.5734853
6.186,4,1.5340774,-1.5734853
6.187,4,1.5342934,-1.5737207
6.187,4,1.5342934,-1.5737207
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.19,4,1.5349412,-1.5744263
6.193,4,1.535589,-1.5751319
